"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Greenland","GRL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","15656.4729016411","17401.3188157864","18055.461814736","19008.827909677","19890.5550639839","19978.734734742","21126.7150112384","23130.1993274423","24621.5604407947","25610.1031611625","27499.3834842896","27248.0986152271","25790.9724005255","26375.3367208026","24724.4610195572","25387.6140366334","27036.990708914","28211.9211584797","29412.2423364339","31087.3204227791","27295.9523444254","27314.1070965508","26011.6277169031","24748.5335683272","26073.0269742062","26899.8020031783","27262.4138468824","27613.4807529028","29702.6890009602","30111.9578470097","32193.0025256533","32514.7599681473","32051.6655893815","31842.2401042381","33899.1253315514","34814.543522518","37394.6156502563","37763.8983912884","39281.0091957183","39870.417443419","40532.5081049666","41147.9676321657","41831.8803722711","40827.7824968374","40629.9625184505","41435.6254349426","","",
"Guatemala","GTM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1461.76338542387","1480.50803938886","1488.87912638375","1584.34957347964","1610.43297186875","1632.64277998584","1673.34746479678","1692.37910996269","1788.40271211985","1820.37477657376","1870.7866669219","1921.02155402555","2005.98933121412","2084.86927668795","2159.69680441345","2145.3356607413","2246.0453470405","2361.92288144995","2419.71544511456","2472.35411746118","2502.86215810788","2457.30160716415","2312.23402590175","2197.45666336119","2154.71273336619","2090.34076578393","2044.07896806368","2067.39871361685","2098.44754590882","2131.0788004268","2146.59485673931","2173.62998244584","2225.92106378667","2259.76653521635","2296.93122103367","2355.89411567083","2371.31183042631","2420.02694450416","2484.76024846879","2522.86141664883","2554.78152752909","2554.25861883846","2591.3294355891","2594.92612507367","2614.71279024639","2638.29047019618","2717.76349711088","2825.13809875931","2854.07196228428","2806.98044057128","2825.52406953376","2880.41465498131","2903.39784892403","2947.97210547784","3007.90021300692","3069.04351844254","3100.20621005039","",
"Guam","GUM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27723.6367750652","27883.240173408","29604.1479791411","30592.1607999249","29375.276247165","29576.8960380147","30054.2028456599","30111.6816042731","30700.4340081784","30693.1274789777","31257.1569439436","31754.1078606134","32129.515000324","32119.6520805371","32013.7693770213","",
"Guyana","GUY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1679.52516412091","1706.20434588079","1676.65541016255","1432.30079074743","1556.82958828627","1683.91448623037","1738.29734630521","1782.83022989126","1774.12977077122","1872.03006417185","1926.2526587952","1961.86239526486","1875.06224641205","1877.67794194534","2000.57495364461","2147.02283011863","2156.14198321462","2076.33186355477","2018.44175850278","1965.7450185093","1989.8342494591","2015.52612314529","1750.7639605728","1636.6594626119","1561.83299580072","1609.24268704234","1607.21643797961","1636.55669638853","1590.33359616079","1521.97133250555","1480.41004859524","1566.94091571772","1680.97115431104","1806.12755711936","1947.51303351421","2036.70192302406","2195.6207183949","2336.48414913358","2304.31438501689","2381.15030618252","2354.53152754201","2410.83043859236","2437.39627734873","2412.98087296678","2493.1424239482","2446.65189486877","2576.77532693189","2764.05956433319","2824.56822487242","2927.32731164079","3044.94912901667","3192.29554435805","3342.92066291446","3487.54801045097","3598.2908823038","3683.50319114878","3783.54332759748","",
"High income","HIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","11788.9083249212","12168.2699686384","12718.6262036568","13224.7892885523","13909.5311355737","14510.8132216583","15226.6710891248","15759.8663148139","16574.6952384122","17350.6325488217","17869.0454135861","18388.3462371573","19226.7477984873","20267.6737158336","20301.4332057823","20119.0667992446","20973.6154527606","21619.596354618","22343.2197062913","23076.638939998","23215.6034451881","23484.8633189813","23281.7245210116","23729.2861638897","24643.6538459927","25400.7849489715","26025.2060373444","26725.6831305043","27834.8007919627","28727.3783769361","29433.7987596165","29632.5545647832","30058.0499469843","30217.6851289115","30953.5360627067","31572.6969989961","32286.9440559721","33151.1780552915","33830.3606545285","34718.43674004","35895.7252714539","36184.7140204393","36500.9578630242","37026.5352476437","37974.7862818151","38747.2699932471","39611.384051564","40317.2850253883","40111.3617676227","38460.4034772547","39326.9754857519","39856.3061985969","40118.8933045592","40434.3575940354","40982.6291960903","41680.2787174094","42131.7076333523","",
"Hong Kong SAR, China","HKG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","3380.62049676746","3703.47196475763","4142.28886289196","4392.20374287256","4904.742605937","4948.75695072228","4902.64045792913","4962.69748533218","5438.13237997454","5796.13303733505","6086.18487575192","6604.21257263971","7208.89769225983","7153.30942707691","7053.49504388092","8091.36490900819","8910.56518719296","9473.45734704483","10006.171923673","10727.3369221941","11448.7592463329","11604.9005906549","12113.0732675739","13190.9121842532","13148.7662351448","14421.7091566008","16190.1732625996","17421.1709631643","17634.2269182938","18250.961853647","19132.3077665695","20155.241830864","21040.534041779","21813.7198883851","21893.6855998259","21835.034100535","22758.29457067","21241.4397679412","21566.936220108","23015.9058780068","22975.0421342543","23252.475293107","24010.507190176","25896.6828387664","27688.7395310834","29446.2629728128","31081.5731918616","31553.6365256147","30711.4946896443","32549.998231121","33888.4863410673","34064.8687245938","34960.648975736","35657.5161160916","36191.4152907823","36725.6491122721","",
"Honduras","HND","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1095.99040533318","1085.5659619618","1116.59199199724","1124.71530556221","1152.70100545773","1221.53171953946","1250.5037481626","1287.08677351904","1332.19497835641","1301.88628555157","1309.7998826202","1322.46881009771","1357.91458313621","1421.91691866041","1363.02376517817","1350.56433289184","1447.44517093767","1549.2935305805","1652.42985381294","1676.86398547029","1636.84734329567","1627.58039311271","1556.62524144492","1496.06449879596","1514.66300491554","1531.54411017896","1497.50065389735","1541.7971410465","1566.46315802619","1587.45606014008","1543.71916019091","1548.72144627702","1589.72823567315","1641.54507858093","1575.26974197792","1594.35708032386","1606.97984437211","1642.16160171309","1645.28815629354","1572.2542157516","1620.05611297354","1622.20814070154","1641.39720275338","1674.39548410075","1736.69288395134","1799.49033173303","1874.95344908855","1947.95743406386","1987.91408312059","1900.38257131035","1932.85828999689","1969.31041398448","2013.47830649303","2033.31618619227","2059.47490887894","2098.34023056589","2137.80822009452","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","616.531632176858","604.28583688854","630.686899261017","635.641342799754","642.57636845628","653.45140654485","654.467556095581","652.66563152252","654.986855614148","667.574923762398","678.895783453189","688.971762767132","682.823258341327","684.299084988173","704.45277030355","700.966949329399","710.063383681256","717.750567983707","716.038939509394","697.703653848564","677.519826236991","686.453199135365","677.303853609269","664.12496170099","654.849406691768","648.184506451086","650.150773894847","653.563098935958","643.01641678075","637.796460526779","612.779438691506","600.10998060102","578.598678550542","565.400686947034","550.432598544371","559.997245485079","574.031985375368","582.950657898505","587.467949757757","588.951949927633","588.845812320574","597.01324548154","600.751176826536","610.39885837293","626.127502169623","645.91859289391","666.244133631365","691.11605586264","712.541499295632","722.525086821731","742.471894124975","756.016212892717","777.735480734792","799.327660936173","820.559965740344","838.511212256826","852.220923194609","",
"Croatia","HRV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8475.13577047157","9322.35321077228","9772.25586206962","10111.2239477279","9900.05866308553","10570.139583272","10898.6869877335","11470.4838245849","12108.00265207","12605.1884848499","13121.1808182387","13755.2384446105","14476.6759598785","14778.9057526104","13704.4443440657","13505.7458630323","13899.2910130516","13636.8721403156","13529.4148038079","13517.8348696867","13935.9524070109","14465.1342243144","",
"Haiti","HTI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","757.057605890913","763.501533691312","766.317381874721","773.421282594969","766.936717230252","746.410000113309","732.552230600865","723.601687166324","687.191411263482","688.702984831631","693.262996865611","705.388341696728","700.483332422239","711.24623996144","662.279518162433","688.843386666924","698.787765236704","718.420465180633","728.780321832657","728.063224553949","729.2684423618","",
"Hungary","HUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8852.11507394962","8584.2292204313","8544.51297729907","8808.38191914486","8952.03936979968","8968.69896622656","9286.95875845449","9702.8905671253","10040.5122061827","10490.3503172185","10918.2488056723","11445.1935836058","11919.7688871317","12544.0903718178","13120.6202561212","13647.1523654832","13727.7348269495","13869.4411656877","12974.1441804958","13092.2337567695","13347.5840177081","13196.1533398038","13509.9242469344","14119.070416617","14629.2350325735","14991.1896995127","",
"IBRD only","IBD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1082.42418028413","1096.79550817358","1118.04630789018","1143.80714049227","1205.20349460811","1243.92674459042","1275.1965011888","1302.37725716197","1359.55965108823","1425.74815670387","1496.64496624642","1553.11753802027","1621.08913963563","1703.63346705517","1764.84850310571","1808.33096433133","1894.17001015674","1942.19008940096","1971.5228931425","2017.36069054679","2073.63287180738","2073.97082143704","2081.23674140115","2066.7458806884","2123.51351021411","2174.65332560032","2226.70049650811","2290.80267981347","2330.84925042512","2354.71148672141","2362.51819277901","2349.68089599324","2336.96076805098","2370.94800363238","2398.24090241656","2454.78963199212","2538.94288247971","2632.2882300676","2648.62071896866","2698.74653367511","2817.60355039778","2877.71721868899","2962.78686407213","3087.90987736182","3290.36674637521","3484.87083718003","3727.00527125493","4013.74094666915","4196.31612656478","4239.91850235703","4511.03355117333","4742.81903766024","4923.87664052132","5119.88290598871","5288.35057099133","5425.13356980144","5574.13074020759","",
"IDA & IBRD total","IBT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1008.72482055515","1018.52752659566","1039.01054269691","1063.28210409264","1116.48216646169","1150.7361195713","1174.01109744289","1188.50030811381","1236.3433019912","1298.60755646883","1367.67657715049","1419.40352537525","1473.43949414409","1543.19656250779","1600.26194556613","1629.53100727125","1703.32673746416","1744.00415750697","1763.17018673689","1800.31554046853","1844.9974469456","1837.41463777255","1839.84516942113","1822.55323031272","1864.22326979861","1906.60345528029","1942.87384642508","1988.06932473994","2020.38969944454","2038.52653569797","2043.61859972057","2028.52252758976","2012.75223478393","2035.4070909125","2052.70252155925","2095.29792215251","2162.09326859892","2233.76479540269","2244.15147027068","2280.72678491887","2372.60948151889","2418.0344918522","2481.52745246216","2579.78133117502","2748.09682384061","2899.85572826522","3089.87429225169","3313.47599170699","3453.04368615743","3484.93234890719","3693.19913442553","3866.81297588633","4001.68992913576","4149.76314506058","4276.6895614201","4382.76001365195","4499.46537327928","",
"IDA total","IDA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","617.581213515416","610.514573135625","628.599034567702","645.509943292481","660.580792332254","674.393720277761","662.261974986605","621.553187558466","627.611655608799","670.73976738817","729.229381015471","758.451233977816","750.46609515683","762.889014398907","801.547840035797","772.201822753455","795.711078875135","809.410353597457","791.882099875634","798.208088696971","800.545748083743","769.306531501169","760.056235867552","740.957517903219","729.962554198278","744.554913371823","727.777619949692","708.896719990832","719.803277206904","725.768020496225","733.904549664242","724.183148745491","711.228880164878","703.494515879154","696.76816921444","700.825983373293","717.400427893487","722.578160743989","728.336567776371","731.802695111646","742.819508478138","755.760051114634","762.927271564858","788.496467702758","862.589915559437","890.937889500961","929.272673270809","968.277132458956","995.596152278921","1021.83579819046","1059.37028563202","1081.62426593707","1106.77518798021","1143.36077508656","1182.22305036941","1202.32156777118","1212.86830908294","",
